0	5696	1
0	845	1
0	7039	0
0	2960	0
1	561	1
1	684	1
1	5447	1
1	1999	0
1	194	0
1	19533	0
2	6280	1
2	1806	1
2	21405	0
2	26838	0
3	7092	1
3	340	1
3	989	1
3	10904	0
3	15124	0
3	21067	0
4	1428	1
4	18422	0
5	2148	1
5	12919	0
6	6586	1
6	3637	1
6	2263	1
6	4767	0
6	1904	0
6	18325	0
7	5412	1
7	1558	1
7	14693	0
7	12438	0
8	7115	1
8	2678	0
9	579	1
9	1414	1
9	23026	0
9	14651	0
10	2083	1
10	4181	1
10	3926	1
10	2111	1
10	26048	0
10	23800	0
10	22833	0
10	6466	0
11	5357	1
11	21	1
11	13874	0
11	3199	0
12	4069	1
12	19290	0
13	6179	1
13	5118	1
13	4478	1
13	26303	0
13	21195	0
13	17348	0
14	4240	1
14	3985	1
14	3181	1
14	917	1
14	15482	0
14	5486	0
14	6102	0
14	15162	0
15	3757	1
15	11194	0
16	1802	1
16	5164	1
16	7204	1
16	20936	0
16	20348	0
16	9640	0
17	699	1
17	1653	1
17	644	0
17	6252	0
18	5290	1
18	7270	1
18	18398	0
18	2282	0
19	2776	1
19	1804	1
19	1780	1
19	1589	1
19	17860	0
19	16847	0
19	24065	0
19	12308	0
20	3694	1
20	27483	0
21	5779	1
21	3534	1
21	16151	0
21	14024	0
22	1007	1
22	16218	0
23	1056	1
23	1065	1
23	6703	0
23	9296	0
24	1856	1
24	3860	1
24	5231	0
24	13150	0
25	4066	1
25	3996	1
25	5669	1
25	18968	0
25	20693	0
25	26762	0
26	6480	1
26	14914	0
27	5049	1
27	16053	0
28	1617	1
28	3020	0
29	3928	1
29	4732	1
29	25259	0
29	17127	0
30	2401	1
30	4957	1
30	1254	1
30	5930	0
30	24247	0
30	15320	0
31	4900	1
31	2671	0
32	1464	1
32	5051	1
32	6213	1
32	7615	0
32	22283	0
32	25511	0
33	1842	1
33	4490	1
33	1033	0
33	4804	0
34	4813	1
34	5215	1
34	14680	0
34	799	0
35	2421	1
35	7862	0
36	2480	1
36	6423	1
36	19223	0
36	4301	0
37	150	1
37	3159	1
37	11373	0
37	22743	0
38	1144	1
38	4437	1
38	3326	1
38	1806	0
38	2316	0
38	22022	0
39	6376	1
39	1550	1
39	2419	1
39	4505	1
39	574	1
39	2254	0
39	19783	0
39	7343	0
39	7032	0
39	20840	0
40	6046	1
40	2518	1
40	4911	1
40	15615	0
40	13044	0
40	11179	0
41	480	1
41	1153	1
41	2499	1
41	6212	0
41	11294	0
41	7273	0
42	5067	1
42	3278	1
42	5567	0
42	13014	0
43	905	1
43	4110	1
43	8546	0
43	15734	0
44	4536	1
44	5880	1
44	3295	1
44	24892	0
44	12788	0
44	19303	0
45	4816	1
45	5457	1
45	25822	0
45	15474	0
46	3877	1
46	2044	0
47	3689	1
47	14863	0
48	5976	1
48	3535	1
48	8991	0
48	3790	0
49	6160	1
49	5874	1
49	6206	1
49	20175	0
49	3086	0
49	14805	0
50	947	1
50	4221	1
50	4639	1
50	10807	0
50	19978	0
50	24942	0
51	760	1
51	1945	1
51	16055	0
51	10003	0
52	6888	1
52	6866	1
52	5354	1
52	660	1
52	11311	0
52	22314	0
52	10182	0
52	1607	0
53	472	1
53	642	1
53	4823	1
53	3691	0
53	18878	0
53	25405	0
54	2896	1
54	5787	1
54	3628	0
54	17474	0
55	4864	1
55	2729	1
55	7891	0
55	10974	0
56	7050	1
56	6671	1
56	21489	0
56	3082	0
57	4578	1
57	1700	1
57	23605	0
57	23927	0
58	6240	1
58	3949	1
58	485	1
58	27089	0
58	12383	0
58	15926	0
59	5070	1
59	13519	0
60	6555	1
60	3023	1
60	26161	0
60	5767	0
61	5037	1
61	311	1
61	26535	0
61	20223	0
62	4862	1
62	843	0
63	1184	1
63	645	1
63	745	1
63	4209	1
63	5523	1
63	20548	0
63	16312	0
63	11894	0
63	23317	0
63	466	0
64	3456	1
64	23568	0
65	5938	1
65	6117	1
65	3647	1
65	5269	0
65	10516	0
65	17865	0
66	5049	1
66	4197	1
66	15821	0
66	7275	0
67	6315	1
67	5437	1
67	5022	1
67	4455	1
67	24834	0
67	23391	0
67	12156	0
67	18579	0
68	2369	1
68	637	1
68	21575	0
68	8539	0
69	1961	1
69	11622	0
70	861	1
70	6046	1
70	1231	1
70	21110	0
70	15882	0
70	17043	0
71	1976	1
71	1669	1
71	1438	1
71	18170	0
71	275	0
71	19320	0
72	1901	1
72	615	1
72	21151	0
72	18224	0
73	256	1
73	1002	1
73	6722	1
73	22750	0
73	26970	0
73	872	0
74	2265	1
74	6842	1
74	5187	1
74	20488	0
74	25155	0
74	4723	0
75	190	1
75	3616	0
76	6080	1
76	2017	1
76	4482	0
76	5358	0
77	4516	1
77	735	1
77	21758	0
77	6605	0
78	2498	1
78	5117	1
78	21732	0
78	22924	0
79	544	1
79	2049	1
79	2931	1
79	4268	1
79	26099	0
79	19014	0
79	14817	0
79	8697	0
80	312	1
80	1657	1
80	6708	1
80	27129	0
80	13113	0
80	23207	0
81	1424	1
81	3073	1
81	4804	1
81	25999	0
81	25055	0
81	22565	0
82	3650	1
82	3906	1
82	1030	1
82	7034	0
82	13043	0
82	22785	0
83	3050	1
83	6868	1
83	2569	0
83	16698	0
84	3384	1
84	4711	1
84	24453	0
84	7727	0
85	1037	1
85	4991	1
85	13860	0
85	22872	0
86	5769	1
86	1994	1
86	5395	1
86	11581	0
86	3927	0
86	6273	0
87	1361	1
87	403	1
87	4759	1
87	19339	0
87	17778	0
87	8826	0
88	1096	1
88	4657	0
89	5312	1
89	15415	0
90	234	1
90	5355	1
90	7123	1
90	25989	0
90	4806	0
90	9276	0
91	2164	1
91	3516	0
92	2074	1
92	3244	1
92	26955	0
92	7055	0
93	1982	1
93	3391	1
93	16049	0
93	9773	0
94	5346	1
94	4957	1
94	2806	1
94	15545	0
94	8634	0
94	21033	0
95	3038	1
95	16062	0
96	1486	1
96	6815	1
96	20254	0
96	17507	0
97	1552	1
97	5488	1
97	3853	0
97	11538	0
98	88	1
98	24966	0
99	5384	1
99	24693	0
100	5104	1
100	4811	1
100	27443	0
100	23266	0
101	4306	1
101	1140	1
101	2895	1
101	10117	0
101	2963	0
101	1937	0
102	2869	1
102	2729	0
103	2912	1
103	5953	0
104	1976	1
104	3991	1
104	10366	0
104	9207	0
105	233	1
105	457	1
105	25268	0
105	26362	0
106	6690	1
106	4877	1
106	6094	1
106	2519	1
106	18889	0
106	10931	0
106	8602	0
106	3824	0
107	2560	1
107	7024	1
107	5132	1
107	3855	1
107	10510	0
107	23703	0
107	20987	0
107	3439	0
108	1067	1
108	5814	1
108	7300	0
108	5575	0
109	7021	1
109	510	1
109	5567	1
109	16475	0
109	18885	0
109	22242	0
110	432	1
110	316	1
110	4469	1
110	3063	1
110	20125	0
110	19622	0
110	11209	0
110	15371	0
111	313	1
111	4138	1
111	3766	1
111	20467	0
111	8638	0
111	22784	0
112	778	1
112	2765	1
112	5158	1
112	6094	1
112	1311	0
112	9772	0
112	16693	0
112	8785	0
113	6128	1
113	6507	1
113	23912	0
113	17970	0
114	6977	1
114	4454	1
114	25314	0
114	20601	0
115	665	1
115	3755	1
115	2261	1
115	6705	1
115	8306	0
115	17597	0
115	3196	0
115	12807	0
116	4526	1
116	4623	1
116	26352	0
116	26783	0
117	1957	1
117	326	1
117	10120	0
117	12688	0
118	6022	1
118	1679	1
118	10899	0
118	14730	0
119	5187	1
119	1467	1
119	4548	1
119	4564	1
119	22015	0
119	18175	0
119	16757	0
119	26117	0
120	6354	1
120	3924	1
120	17088	0
120	14613	0
121	3234	1
121	2714	1
121	1780	1
121	5530	1
121	7353	0
121	24373	0
121	21266	0
121	5886	0
122	2105	1
122	6818	1
122	26369	0
122	15181	0
123	809	1
123	5644	1
123	2041	1
123	17952	0
123	6046	0
123	26240	0
124	3289	1
124	5027	1
124	23356	0
124	7014	0
125	25	1
125	3634	1
125	7097	1
125	18974	0
125	19381	0
125	10104	0
126	3047	1
126	13820	0
127	1056	1
127	5326	1
127	24859	0
127	4754	0
128	6456	1
128	4025	1
128	24208	0
128	15461	0
129	913	1
129	366	1
129	158	1
129	5095	1
129	22365	0
129	7169	0
129	16917	0
129	25437	0
130	4024	1
130	3867	1
130	4701	1
130	1750	1
130	23390	0
130	17288	0
130	16959	0
130	1590	0
131	1585	1
131	52	1
131	11392	0
131	11990	0
132	1896	1
132	5507	1
132	24223	0
132	17167	0
133	3592	1
133	4306	1
133	2858	1
133	26120	0
133	6704	0
133	10630	0
134	2915	1
134	19849	0
135	3105	1
135	19237	0
136	3692	1
136	15816	0
137	946	1
137	5634	1
137	23467	0
137	4804	0
138	5344	1
138	1799	1
138	3209	1
138	219	1
138	5918	1
138	20994	0
138	5392	0
138	13956	0
138	16919	0
138	21069	0
139	4096	1
139	1731	1
139	1030	1
139	4126	1
139	9280	0
139	15193	0
139	2231	0
139	23885	0
140	3722	1
140	2900	1
140	1934	1
140	8759	0
140	23083	0
140	5913	0
141	7011	1
141	17623	0
142	6113	1
142	5500	1
142	1463	1
142	9882	0
142	24696	0
142	8228	0
143	3836	1
143	3438	0
144	680	1
144	7114	1
144	4139	1
144	24256	0
144	18357	0
144	25836	0
145	3169	1
145	4375	1
145	22044	0
145	678	0
146	1951	1
146	22015	0
147	5112	1
147	5337	1
147	1414	0
147	6487	0
148	1234	1
148	6794	0
149	5527	1
149	2601	1
149	4527	1
149	18421	0
149	2615	0
149	24488	0
150	5306	1
150	6503	1
150	19537	0
150	15872	0
151	1621	1
151	134	1
151	758	1
151	18103	0
151	18195	0
151	26862	0
152	2571	1
152	3988	1
152	4255	1
152	4785	0
152	1974	0
152	12724	0
153	2200	1
153	6301	1
153	3686	1
153	26381	0
153	4907	0
153	23164	0
154	1904	1
154	7050	1
154	5856	1
154	15125	0
154	20291	0
154	5173	0
155	4599	1
155	18106	0
156	6659	1
156	6883	0
157	1884	1
157	9609	0
158	5856	1
158	1385	1
158	5202	1
158	1403	1
158	3982	0
158	22125	0
158	13991	0
158	4081	0
159	5192	1
159	4377	1
159	3597	1
159	10527	0
159	18410	0
159	20294	0
160	4935	1
160	21595	0
161	5874	1
161	1970	1
161	3626	1
161	22450	0
161	6917	0
161	19867	0
162	5440	1
162	403	1
162	6679	1
162	13673	0
162	1326	0
162	19052	0
163	3464	1
163	2217	1
163	5898	1
163	3411	1
163	1654	1
163	14793	0
163	1073	0
163	4331	0
163	16997	0
163	22809	0
164	3924	1
164	13507	0
165	2718	1
165	5478	0
166	3313	1
166	6658	1
166	1723	1
166	1872	0
166	2762	0
166	22405	0
167	1984	1
167	7240	1
167	5372	0
167	19939	0
168	3922	1
168	2410	0
169	3771	1
169	2008	0
170	4984	1
170	6945	1
170	4720	0
170	6600	0
171	526	1
171	14153	0
172	5535	1
172	2762	0
173	691	1
173	3957	1
173	4926	1
173	6191	1
173	13381	0
173	27150	0
173	26863	0
173	10196	0
174	641	1
174	2389	1
174	26581	0
174	7877	0
175	624	1
175	4188	1
175	24096	0
175	12492	0
176	5428	1
176	6855	1
176	24063	0
176	26223	0
177	4295	1
177	939	1
177	5780	1
177	759	1
177	4633	0
177	3651	0
177	12341	0
177	8962	0
178	85	1
178	20808	0
179	5183	1
179	2176	0
180	1712	1
180	15115	0
181	3921	1
181	26	1
181	1887	1
181	618	0
181	11494	0
181	24987	0
182	3326	1
182	1943	1
182	12468	0
182	14428	0
183	992	1
183	1907	1
183	755	1
183	2721	0
183	27409	0
183	18507	0
184	5223	1
184	3139	1
184	1207	1
184	25778	0
184	23041	0
184	9872	0
185	1585	1
185	5067	1
185	5841	1
185	6561	1
185	18832	0
185	15040	0
185	17420	0
185	11489	0
186	4043	1
186	4173	1
186	6663	0
186	20203	0
187	3649	1
187	4852	1
187	4563	0
187	12920	0
188	58	1
188	2658	1
188	6275	0
188	17779	0
189	516	1
189	865	0
190	6474	1
190	6743	1
190	19512	0
190	1622	0
191	4605	1
191	1694	1
191	7217	0
191	22379	0
192	2085	1
192	910	1
192	3575	1
192	23113	0
192	27033	0
192	24285	0
193	3165	1
193	17846	0
194	936	1
194	2548	1
194	4166	1
194	2106	0
194	523	0
194	4382	0
195	6362	1
195	6876	1
195	3308	1
195	23392	0
195	14494	0
195	22278	0
196	3025	1
196	1629	1
196	6255	1
196	2246	0
196	17710	0
196	15565	0
197	4236	1
197	903	1
197	21536	0
197	15987	0
198	444	1
198	3925	1
198	11906	0
198	23721	0
199	4618	1
199	5676	1
199	4389	1
199	5078	0
199	6941	0
199	209	0
200	3251	1
200	13020	0
201	521	1
201	4234	1
201	18482	0
201	3777	0
202	3706	1
202	25294	0
203	6427	1
203	2452	1
203	17537	0
203	26139	0
204	1913	1
204	20575	0
205	2313	1
205	5532	1
205	5391	1
205	15779	0
205	10113	0
205	23337	0
206	4529	1
206	25279	0
207	6135	1
207	8270	0
208	234	1
208	4171	1
208	3936	0
208	21810	0
209	1736	1
209	16538	0
210	5531	1
210	25351	0
211	3381	1
211	4614	1
211	11694	0
211	23202	0
212	5728	1
212	5355	1
212	13731	0
212	21493	0
213	3538	1
213	1318	1
213	22542	0
213	11337	0
214	450	1
214	6030	1
214	1279	0
214	13564	0
215	601	1
215	6884	1
215	2293	1
215	25416	0
215	15321	0
215	25169	0
216	2772	1
216	2215	1
216	20541	0
216	2554	0
217	3857	1
217	1242	1
217	5198	1
217	3927	1
217	26109	0
217	13947	0
217	17898	0
217	7055	0
218	3814	1
218	1487	1
218	19554	0
218	5670	0
219	431	1
219	16530	0
220	2398	1
220	3399	1
220	2971	0
220	3527	0
221	3089	1
221	4651	1
221	2732	1
221	1477	1
221	22990	0
221	15127	0
221	20904	0
221	9617	0
222	2537	1
222	7013	1
222	14607	0
222	11662	0
223	3875	1
223	20718	0
224	1033	1
224	2834	1
224	17771	0
224	23828	0
225	1497	1
225	4490	1
225	8299	0
225	25770	0
226	3552	1
226	2684	1
226	6702	1
226	5319	1
226	5309	0
226	13877	0
226	19674	0
226	3698	0
227	3024	1
227	6050	1
227	24622	0
227	12725	0
228	4673	1
228	4411	1
228	4452	1
228	6917	1
228	4142	0
228	3372	0
228	205	0
228	24222	0
229	3337	1
229	1986	1
229	4233	1
229	15901	0
229	11257	0
229	4778	0
230	4298	1
230	5428	1
230	13818	0
230	4259	0
231	3136	1
231	3967	1
231	26050	0
231	6536	0
232	2883	1
232	6539	1
232	17139	0
232	4412	0
233	4539	1
233	6788	1
233	328	0
233	22355	0
234	3841	1
234	3643	1
234	4773	1
234	25902	0
234	10724	0
234	4042	0
235	1641	1
235	5026	1
235	2483	1
235	9755	0
235	17857	0
235	10097	0
236	6237	1
236	527	1
236	19026	0
236	13816	0
237	3171	1
237	6662	1
237	9955	0
237	8707	0
238	6205	1
238	7422	0
239	1810	1
239	4130	1
239	6679	1
239	4615	0
239	6779	0
239	20582	0
240	4146	1
240	3379	1
240	4484	1
240	6111	1
240	20587	0
240	21030	0
240	9110	0
240	11508	0
241	6056	1
241	3061	1
241	23364	0
241	20820	0
242	2148	1
242	6642	1
242	1116	1
242	23734	0
242	19280	0
242	17392	0
243	6207	1
243	9935	0
244	4281	1
244	6435	1
244	15867	0
244	13197	0
245	122	1
245	1731	1
245	4763	1
245	20967	0
245	17193	0
245	4946	0
246	1580	1
246	3855	1
246	2814	0
246	6570	0
247	2916	1
247	16706	0
248	5378	1
248	2468	1
248	18577	0
248	18255	0
249	4401	1
249	4559	1
249	3535	1
249	17837	0
249	19382	0
249	13676	0
250	140	1
250	6928	0
251	4433	1
251	7204	1
251	3301	1
251	22	1
251	2284	0
251	21133	0
251	25458	0
251	13092	0
252	6147	1
252	7295	0
253	5029	1
253	6055	1
253	21991	0
253	22658	0
254	3360	1
254	1061	1
254	2518	1
254	6757	0
254	608	0
254	18044	0
255	2172	1
255	5093	1
255	19973	0
255	8046	0
256	1168	1
256	25446	0
257	3345	1
257	6522	1
257	12903	0
257	26609	0
258	4689	1
258	2274	1
258	4666	1
258	4824	0
258	4439	0
258	4415	0
259	6843	1
259	7100	1
259	19217	0
259	27098	0
260	1298	1
260	3515	1
260	1351	1
260	3918	0
260	12542	0
260	26248	0
261	1088	1
261	2601	1
261	442	1
261	3171	1
261	23571	0
261	0	0
261	19494	0
261	21339	0
262	7052	1
262	5199	1
262	21031	0
262	6165	0
263	4836	1
263	5948	1
263	27486	0
263	26825	0
264	4102	1
264	8010	0
265	3709	1
265	859	1
265	669	1
265	26430	0
265	1232	0
265	18771	0
266	4448	1
266	1587	1
266	1151	1
266	19113	0
266	27226	0
266	756	0
267	6549	1
267	7707	0
268	354	1
268	2859	1
268	6019	1
268	6359	1
268	21034	0
268	7067	0
268	19767	0
268	18061	0
269	561	1
269	6403	1
269	7333	0
269	26254	0
270	242	1
270	4013	1
270	21573	0
270	18265	0
271	2496	1
271	2266	1
271	11541	0
271	10961	0
272	4584	1
272	1283	1
272	6077	1
272	14186	0
272	8360	0
272	15032	0
273	4490	1
273	367	1
273	3549	0
273	25910	0
274	6226	1
274	2933	1
274	2023	1
274	1077	0
274	21643	0
274	26513	0
275	664	1
275	745	1
275	19421	0
275	14192	0
276	4531	1
276	3788	0
277	6423	1
277	24409	0
278	866	1
278	4966	1
278	3595	1
278	1718	1
278	536	1
278	18737	0
278	18817	0
278	17948	0
278	6525	0
278	13097	0
279	2698	1
279	3107	1
279	4947	1
279	17931	0
279	2166	0
279	7422	0
280	5812	1
280	4834	1
280	412	1
280	23633	0
280	5048	0
280	16384	0
281	3381	1
281	4749	1
281	10542	0
281	18296	0
282	6964	1
282	23014	0
283	434	1
283	5588	1
283	4893	0
283	13432	0
284	5484	1
284	4686	1
284	7665	0
284	4643	0
285	3281	1
285	371	0
286	1618	1
286	22477	0
287	3942	1
287	320	0
288	4646	1
288	8	1
288	6325	1
288	2999	1
288	5434	1
288	19719	0
288	13546	0
288	9324	0
288	21661	0
288	22221	0
289	4888	1
289	2306	1
289	9726	0
289	16577	0
290	2967	1
290	11976	0
291	936	1
291	19584	0
292	4106	1
292	3687	1
292	27460	0
292	26222	0
293	3052	1
293	4910	1
293	15566	0
293	2183	0
294	7114	1
294	8053	0
295	1233	1
295	5596	1
295	717	1
295	19128	0
295	19807	0
295	23870	0
296	2362	1
296	13780	0
297	4181	1
297	4392	0
298	1298	1
298	13869	0
299	1668	1
299	7063	1
299	11428	0
299	16467	0
300	7245	1
300	6527	0
301	2136	1
301	3371	1
301	9628	0
301	25657	0
302	4116	1
302	1469	1
302	3383	1
302	9093	0
302	4467	0
302	15713	0
303	4264	1
303	6825	1
303	2554	1
303	18742	0
303	680	0
303	19766	0
304	736	1
304	4968	1
304	6924	1
